year,imdb,title,test,clean_test,binary,budget,domgross,intgross,genre,Horror,Comedy,Action,Romance,Sci-Fi,Drama,Historic Fiction,Fantasy,Thriller,Sum
2009,tt1078588,My Sister&#39;s Keeper,ok,ok,PASS,27500000,49200230,96673002,"Drama, Family",0,0,0,0,0,1,0,0,0,1
2009,tt0875034,Nine,men-disagree,men,FAIL,80000000,19676965,53508858,"Drama, Musical, Romance",0,0,0,1,0,1,0,0,0,2
2009,tt1186367,Ninja Assassin,notalk-disagree,notalk,FAIL,50000000,38122883,61622883,"Action, Thriller",0,0,1,0,0,0,0,0,1,2
2009,tt1266029,Nowhere Boy,dubious,dubious,FAIL,1900000,1445366,7785229,"Biography, Drama, Music",0,0,0,0,0,1,1,0,0,2
2009,tt1235796,Ondine,ok,ok,PASS,12000000,550472,550472,"Drama, Mystery, Romance",0,0,0,1,0,1,0,0,0,2
2009,tt1532957,Paa,men,men,FAIL,4300000,199228,9791282,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2009,tt1188729,Pandorum,notalk,notalk,FAIL,40000000,10330853,17033431,"Action, Horror, Mystery",1,0,1,0,0,0,0,0,0,2
2009,tt1003034,Perrier&#39;s Bounty,nowomen,nowomen,FAIL,6600000,828,828,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2009,tt0762125,Planet 51,notalk,notalk,FAIL,60000000,42194060,108996113,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2009,tt0929632,Precious: Based on the Novel Push by Sapphire,ok,ok,PASS,10000000,47566524,68722848,Drama,0,0,0,0,0,1,0,0,0,1
2009,tt1152836,Public Enemies,notalk,notalk,FAIL,102500000,97104620,210379983,"Biography, Crime, Drama",0,0,0,0,0,1,1,0,0,2
2009,tt0465580,Push,ok,ok,PASS,38000000,31811527,44411527,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2009,tt0988045,Sherlock Holmes,notalk,notalk,FAIL,90000000,209028679,498438212,"Action, Adventure, Mystery",0,0,1,0,0,0,0,0,0,1
2009,tt1017460,Splice,ok,ok,PASS,30000000,17010170,22461001,"Drama, Horror, Sci-Fi",1,0,0,0,1,1,0,0,0,3
2009,tt0796366,Star Trek,ok-disagree,ok,PASS,140000000,257730019,385680446,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2009,tt0473705,State of Play,ok,ok,PASS,60000000,37017955,91445389,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2009,tt0986263,Surrogates,notalk,notalk,FAIL,80000000,38577772,119668350,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2009,tt0438488,Terminator Salvation,men-disagree,men,FAIL,200000000,125322469,371628539,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2009,tt0878804,The Blind Side,men,men,FAIL,35000000,255959475,305705795,"Biography, Drama, Sport",0,0,0,0,0,1,1,0,0,2
2009,tt1131729,The Boat That Rocked,nowomen-disagree,nowomen,FAIL,50000000,8017467,37472651,"Comedy, Drama, Music",0,1,0,0,0,1,0,0,0,2
2009,tt1300851,The Boondock Saints II: All Saints Day,nowomen,nowomen,FAIL,8000000,10273187,10273187,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
2009,tt0362478,The Box,ok,ok,PASS,25000000,15051977,26341896,"Drama, Fantasy, Mystery",0,0,0,0,0,1,0,1,0,2
2009,tt0896923,The City of Your Final Destination,ok-disagree,ok,PASS,8300000,493296,1353296,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2009,tt1144884,The Final Destination,ok,ok,PASS,40000000,66477700,187384627,"Horror, Thriller",1,0,0,0,0,0,0,0,1,2
2009,tt1220198,The Fourth Kind,ok,ok,PASS,10000000,26218170,49486874,"Horror, Mystery, Sci-Fi",1,0,0,0,1,0,0,0,0,2
2009,tt1132620,The Girl with the Dragon Tattoo,dubious-disagree,dubious,FAIL,90000000,102515793,233170238,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2009,tt1103982,The Girlfriend Experience,dubious,dubious,FAIL,1300000,695840,1005840,Drama,0,0,0,0,0,1,0,0,0,1
2009,tt1247662,The Good Guy,ok,ok,PASS,10000000,100688,100688,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2009,tt1119646,The Hangover,notalk,notalk,FAIL,35000000,277322503,469553471,Comedy,0,1,0,0,0,0,0,0,0,1
2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,notalk,FAIL,30000000,7689607,64352607,"Adventure, Comedy, Fantasy",0,1,1,0,0,0,0,1,0,3
2009,tt1130080,The Informant!,notalk,notalk,FAIL,22000000,33316821,41771168,"Biography, Comedy, Crime",0,1,0,0,0,0,1,0,0,2
2009,tt1058017,The Invention of Lying,men,men,FAIL,18500000,18451251,32679264,"Comedy, Fantasy, Romance",0,1,0,1,0,0,0,1,0,3
2009,tt0824758,The Last Station,ok,ok,PASS,18000000,6617867,15696146,"Biography, Drama, Romance",0,0,0,1,0,1,1,0,0,3
2009,tt0380510,The Lovely Bones,ok,ok,PASS,95000000,44114232,94894448,"Drama, Fantasy, Thriller",0,0,0,0,0,1,0,1,1,3
2009,tt1234548,The Men Who Stare at Goats,nowomen,nowomen,FAIL,24000000,32428195,67348218,"Comedy, War",0,1,0,0,0,0,0,0,0,1
2009,tt0790712,The Messenger,notalk,notalk,FAIL,6500000,1109660,1409660,"Drama, Romance, War",0,0,0,1,0,1,0,0,0,2
2009,tt0780521,The Princess and the Frog,ok,ok,PASS,105000000,104400899,270997378,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2009,tt1041829,The Proposal,men-disagree,men,FAIL,40000000,163958031,314709717,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2009,tt0898367,The Road,notalk-disagree,notalk,FAIL,25000000,8114270,27614270,Drama,0,0,0,0,0,1,0,0,0,1
2009,tt0485601,The Secret of Kells,nowomen-disagree,nowomen,FAIL,8000000,690290,2600916,"Animation, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2009,tt0821642,The Soloist,notalk,notalk,FAIL,60000000,31720158,38454152,"Biography, Drama, Music",0,0,0,0,0,1,1,0,0,2
2009,tt1111422,The Taking of Pelham 123,nowomen,nowomen,FAIL,110000000,65452312,152364370,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
2009,tt0452694,The Time Traveler&#39;s Wife,dubious,dubious,FAIL,39000000,63414846,98666635,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2009,tt1142988,The Ugly Truth,men,men,FAIL,38000000,88915214,205230042,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2009,tt1139668,The Unborn,ok,ok,PASS,16000000,42670410,78208812,"Drama, Horror, Mystery",1,0,0,0,0,1,0,0,0,2
2009,tt0962736,The Young Victoria,ok,ok,PASS,35000000,11001272,31878891,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
2009,tt1055369,Transformers: Revenge of the Fallen,ok-disagree,ok,PASS,210000000,402111870,836519699,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2009,tt1049413,Up,notalk,notalk,FAIL,175000000,293004164,731542621,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2009,tt1193138,Up in the Air,men-disagree,men,FAIL,30000000,83823381,166842739,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2009,tt1068678,Veronika Decides to Die,ok,ok,PASS,9000000,,,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2009,tt0409459,Watchmen,men-disagree,men,FAIL,138000000,107509799,184068357,"Action, Drama, Mystery",0,0,1,0,0,1,0,0,0,2
2009,tt1178663,Whatever Works,dubious-disagree,dubious,FAIL,15000000,5306706,35106706,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2009,tt0386117,Where the Wild Things Are,notalk,notalk,FAIL,100000000,77233467,99123656,"Adventure, Drama, Family",0,0,1,0,0,1,0,0,0,2
2009,tt1172233,Whip It,ok,ok,PASS,15000000,13043363,18856151,"Drama, Sport",0,0,0,0,0,1,0,0,0,1
2009,tt0365929,Whiteout,ok,ok,PASS,35000000,10275638,12254746,"Action, Crime, Horror",1,0,1,0,0,0,0,0,0,2
2009,tt0458525,X-Men Origins: Wolverine,dubious-disagree,dubious,FAIL,150000000,179883157,374825760,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2009,tt0448182,Yesterday Was a Lie,ok,ok,PASS,200000,,,"Drama, Music, Mystery",0,0,0,0,0,1,0,0,0,1
2009,tt0403702,Youth in Revolt,notalk-disagree,notalk,FAIL,18000000,15285588,19685588,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2009,tt1156398,Zombieland,ok-disagree,ok,PASS,23600000,75590286,102236596,"Adventure, Comedy, Fantasy",0,1,1,0,0,0,0,1,0,3
2008,tt0478087,21,ok,ok,PASS,35000000,81159365,157852532,"Crime, Drama, History",0,0,0,0,0,1,0,0,0,1
2008,tt0800308,Appaloosa,notalk,notalk,FAIL,20000000,20211394,27735474,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2008,tt0455824,Australia,men,men,FAIL,130000000,49554002,215080810,"Adventure, Comedy, Drama",0,1,1,0,0,1,0,0,0,3
2008,tt0871426,Baby Mama,ok,ok,PASS,30000000,60494212,64391484,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt0799934,Be Kind Rewind,notalk,notalk,FAIL,20000000,11175164,30894247,Comedy,0,1,0,0,0,0,0,0,0,1
2008,tt0960731,Bedtime Stories,ok,ok,PASS,80000000,110101975,218357961,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
2008,tt0861689,Blindness,ok,ok,PASS,25000000,3073392,20052958,"Drama, Mystery, Sci-Fi",0,0,0,0,1,1,0,0,0,2
2008,tt0397892,Bolt,ok-disagree,ok,PASS,150000000,114053759,313953759,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2008,tt0887883,Burn After Reading,notalk,notalk,FAIL,37000000,60355347,163415735,"Comedy, Crime, Drama",0,1,0,0,0,1,0,0,0,2
2008,tt0824747,Changeling,ok,ok,PASS,55000000,35739802,113805580,"Biography, Crime, Drama",0,0,0,0,0,1,1,0,0,2
2008,tt0892255,Che: Part One,notalk,notalk,FAIL,58000000,293708,30118557,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
2008,tt0970411,City of Ember,ok,ok,PASS,38000000,7871693,11817059,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt1060277,Cloverfield,ok,ok,PASS,25000000,80048433,170764033,"Action, Adventure, Horror",1,0,1,0,0,0,0,0,0,2
2008,tt0489018,Day of the Dead,ok,ok,PASS,18000000,,,Horror,1,0,0,0,0,0,0,0,0,1
2008,tt0452608,Death Race,notalk,notalk,FAIL,65000000,36316032,72516819,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2008,tt1034303,Defiance,ok,ok,PASS,50000000,28644813,42268745,"Action, Drama, History",0,0,1,0,0,1,0,0,0,2
2008,tt0832266,"Definitely, Maybe",ok,ok,PASS,7000000,32241649,55863786,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt0483607,Doomsday,ok,ok,PASS,33000000,11008770,21621188,"Action, Sci-Fi, Thriller",0,0,1,0,1,0,0,0,1,3
2008,tt0918927,Doubt,ok,ok,PASS,20000000,33446470,50946957,"Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2008,tt1059786,Eagle Eye,notalk-disagree,notalk,FAIL,80000000,101440743,178066569,"Action, Mystery, Thriller",0,0,1,0,0,0,0,0,1,2
2008,tt0808244,Easy Virtue,ok,ok,PASS,14000000,2656784,12656784,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt1129423,Fireproof,men,men,FAIL,500000,33456317,33473297,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2008,tt0486321,Fly Me to the Moon,nowomen,nowomen,FAIL,25000000,14543943,57546746,"Animation, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2008,tt0800039,Forgetting Sarah Marshall,ok,ok,PASS,30000000,63172463,105173042,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt0369436,Four Christmases,ok,ok,PASS,80000000,120146040,163546040,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt0870111,Frost/Nixon,notalk,notalk,FAIL,29000000,18622031,28144586,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
2008,tt0978759,Frozen River,ok,ok,PASS,1000000,2511476,6030129,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
2008,tt0876563,Gake no ue no Ponyo,ok,ok,PASS,34000000,15090399,205312666,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2008,tt0995039,Ghost Town,notalk,notalk,FAIL,20000000,13252641,26612350,"Comedy, Drama, Fantasy",0,1,0,0,0,1,0,1,0,3
2008,tt1205489,Gran Torino,men-disagree,men,FAIL,25000000,148095302,274543085,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt1104733,Hamlet 2,ok,ok,PASS,9000000,4886216,4898285,"Comedy, Music",0,1,0,0,0,0,0,0,0,1
2008,tt0448157,Hancock,nowomen,nowomen,FAIL,150000000,227946274,624346274,"Action, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt1227929,Herb &amp; Dorothy,ok,ok,PASS,82500000,75986503,160388063,Documentary,0,0,0,0,0,0,1,0,0,1
2008,tt0962726,High School Musical 3: Senior Year,ok,ok,PASS,11000000,90559416,274392880,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
2008,tt0465502,Igor,men,men,FAIL,30000000,19528602,31013349,"Animation, Comedy, Family",0,1,0,0,0,0,0,0,0,1
2008,tt0780536,In Bruges,notalk,notalk,FAIL,15000000,7800825,34533783,"Comedy, Crime, Drama",0,1,0,0,0,1,0,0,0,2
2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,notalk,FAIL,185000000,317023851,786558145,"Action, Adventure",0,0,1,0,0,0,0,0,0,1
2008,tt0494238,Inkheart,ok,ok,PASS,60000000,17303424,58051454,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt0371746,Iron Man,men-disagree,men,FAIL,186000000,318604126,582443126,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2008,tt0373051,Journey to the Center of the Earth,notalk,notalk,FAIL,45000000,101704370,240904370,"Action, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2008,tt0489099,Jumper,notalk,notalk,FAIL,82500000,81168265,223113205,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2008,tt0441773,Kung Fu Panda,notalk-disagree,notalk,FAIL,130000000,215434591,631910531,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2008,tt1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),notalk-disagree,notalk,FAIL,4500000,2122085,12247682,"Crime, Drama, Fantasy",0,0,0,0,0,1,0,1,0,2
2008,tt0866439,Made of Honor,men,men,FAIL,40000000,46012734,106548738,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt0467197,Max Payne,ok,ok,PASS,35000000,40687294,85761789,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2008,tt0765476,Meet Dave,notalk,notalk,FAIL,60000000,11803254,50648806,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
2008,tt1013753,Milk,notalk-disagree,notalk,FAIL,20000000,31841299,57293371,"Biography, Drama",0,0,0,0,0,1,1,0,0,2
2008,tt1046997,Miracle at St. Anna,men,men,FAIL,45000000,7916887,9110458,"Action, Drama, War",0,0,1,0,0,1,0,0,0,2
2008,tt0981227,Nick and Norah&#39;s Infinite Playlist,ok,ok,PASS,10000000,31487293,33544594,"Comedy, Drama, Music",0,1,0,0,0,1,0,0,0,2
2008,tt0410377,Nim&#39;s Island,ok,ok,PASS,37000000,48006762,94081683,"Adventure, Family, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt0910936,Pineapple Express,men,men,FAIL,26000000,87341380,101549277,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
2008,tt1226681,Pontypool,nowomen-disagree,nowomen,FAIL,1500000,3865,31916,"Fantasy, Horror, Thriller",1,0,0,0,0,0,0,1,1,3
2008,tt0368563,Possession,ok,ok,PASS,25000000,10103647,14805812,Thriller,0,0,0,0,0,0,0,0,1,1
2008,tt0926129,Prom Night,ok,ok,PASS,18000000,43869350,57109687,"Horror, Mystery",1,0,0,0,0,0,0,0,0,1
2008,tt0830515,Quantum of Solace,notalk,notalk,FAIL,230000000,169368427,591692078,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
2008,tt1082868,Quarantine,ok,ok,PASS,12000000,31691811,41291811,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt1084950,Rachel Getting Married,ok,ok,PASS,12000000,12796861,13326864,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2008,tt0959337,Revolutionary Road,ok,ok,PASS,45000000,22911480,79564960,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2008,tt1032755,RocknRolla,notalk,notalk,FAIL,18000000,5700626,27794339,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
2008,tt0814314,Seven Pounds,ok,ok,PASS,54000000,69951824,166617328,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt1000774,Sex and the City,ok,ok,PASS,57500000,152647258,415247258,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt1010048,Slumdog Millionaire,notalk,notalk,FAIL,14000000,141319928,384519665,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2008,tt0811080,Speed Racer,ok,ok,PASS,120000000,43945766,93394462,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2008,tt0942903,Stargate: The Ark of Truth,dubious-disagree,dubious,FAIL,7000000,,,"Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2008,tt0838283,Step Brothers,notalk-disagree,notalk,FAIL,65000000,100468793,128468793,Comedy,0,1,0,0,0,0,0,0,0,1
2008,tt0862846,Sunshine Cleaning,ok,ok,PASS,5000000,12062558,16462558,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2008,tt0383028,"Synecdoche, New York",dubious,dubious,FAIL,20000000,3083538,4383538,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt0936501,Taken,ok,ok,PASS,25000000,145000989,226941585,"Action, Thriller",0,0,1,0,0,0,0,0,1,2
2008,tt0200465,The Bank Job,ok,ok,PASS,20000000,30060660,66143005,"Crime, Thriller",0,0,0,0,0,0,0,0,1,1
2008,tt0844286,The Brothers Bloom,dubious,dubious,FAIL,20000000,3531756,5531756,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
2008,tt0499448,The Chronicles of Narnia: Prince Caspian,ok,ok,PASS,225000000,141621490,419490286,"Action, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2008,tt0421715,The Curious Case of Benjamin Button,dubious-disagree,dubious,FAIL,160000000,127509326,329809326,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2008,tt0468569,The Dark Knight,dubious-disagree,dubious,FAIL,185000000,533345358,1002891358,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2008,tt0970416,The Day the Earth Stood Still,ok,ok,PASS,80000000,79366978,233066978,"Drama, Sci-Fi, Thriller",0,0,0,0,1,1,0,0,1,3
2008,tt0406759,The Eye,ok,ok,PASS,12000000,31418697,56918697,"Drama, Horror, Mystery",1,0,0,0,0,1,0,0,0,2
2008,tt0865556,The Forbidden Kingdom,notalk-disagree,notalk,FAIL,55000000,52075270,129075270,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt0852713,The House Bunny,ok,ok,PASS,25000000,48237389,70237389,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt0887912,The Hurt Locker,notalk-disagree,notalk,FAIL,15000000,17017811,49894223,"Drama, Thriller, War",0,0,0,0,0,1,0,0,1,2
2008,tt0800080,The Incredible Hulk,notalk,notalk,FAIL,137500000,134806913,263417913,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
2008,tt0981072,The Lucky Ones,ok,ok,PASS,14000000,266967,266967,"Comedy, Drama, War",0,1,0,0,0,1,0,0,0,2
2008,tt0467200,The Other Boleyn Girl,ok,ok,PASS,40000000,26814957,77714957,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
2008,tt0976051,The Reader,notalk,notalk,FAIL,32500000,34194407,113019290,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
2008,tt0416212,The Secret Life of Bees,ok,ok,PASS,11000000,37770162,39984023,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt1018785,The Sisterhood of the Traveling Pants 2,ok,ok,PASS,27000000,44089964,44270131,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt0482606,The Strangers,dubious-disagree,dubious,FAIL,9000000,52597610,83051676,"Horror, Thriller",1,0,0,0,0,0,0,0,1,2
2008,tt420238,The Tale of Despereaux,ok,ok,PASS,60000000,50877145,90482317,"Adventure, Family",0,0,1,0,0,0,0,0,0,1
2008,tt0430770,The Women,ok,ok,PASS,16000000,26902075,50103808,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
2008,tt1125849,The Wrestler,notalk,notalk,FAIL,6000000,26238243,46634275,"Drama, Sport",0,0,0,0,0,1,0,0,0,1
2008,tt0882978,Three Kingdoms: Resurrection of the Dragon,notalk,notalk,FAIL,20000000,,22139590,"Action, Drama, History",0,0,1,0,0,1,0,0,0,2
2008,tt0800241,Transsiberian,ok,ok,PASS,15000000,2203641,6379575,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2008,tt0942385,Tropic Thunder,nowomen,nowomen,FAIL,90000000,110461307,188163455,"Action, Comedy, War",0,1,1,0,0,0,0,0,0,2
2008,tt1099212,Twilight,ok-disagree,ok,PASS,37000000,192769854,397923934,"Drama, Fantasy, Romance",0,0,0,1,0,1,0,1,0,3
2008,tt0985699,Valkyrie,notalk,notalk,FAIL,90000000,83077762,203902107,"Drama, History, Thriller",0,0,0,0,0,1,0,0,1,2
2008,tt0497465,Vicky Cristina Barcelona,ok,ok,PASS,16000000,23216709,104504817,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2008,tt0910970,WALL-E,notalk-disagree,notalk,FAIL,180000000,223808164,532590994,"Animation, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2008,tt1185616,Waltz with Bashir,nowomen,nowomen,FAIL,2000000,2283849,11125664,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt0493464,Wanted,notalk,notalk,FAIL,75000000,134508551,342416460,"Action, Crime, Fantasy",0,0,1,0,0,0,0,1,0,2
2008,tt0494652,"Welcome Home, Roscoe Jenkins",dubious,dubious,FAIL,27500000,42436517,43607627,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt1152850,Wendy and Lucy,ok,ok,PASS,300000,865695,1416046,Drama,0,0,0,0,0,1,0,0,0,1
2008,tt1033643,What Happens In Vegas,ok,ok,PASS,35000000,80277646,218535708,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2008,tt1068680,Yes Man,notalk-disagree,notalk,FAIL,50000000,97690976,225990976,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
2007,tt1038988,[Rec],ok,ok,PASS,2100000,,27117954,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2007,tt0450385,1408,ok,ok,PASS,22500000,71985628,131263370,"Fantasy, Horror, Mystery",1,0,0,0,0,0,0,1,0,2
2007,tt0463854,28 Weeks Later,ok,ok,PASS,15000000,28638916,64232714,"Action, Horror, Sci-Fi",1,0,1,0,1,0,0,0,0,3
2007,tt0381849,3:10 to Yuma,nowomen,nowomen,FAIL,48000000,53606916,71171825,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2007,tt0389722,30 Days of Night,men,men,FAIL,30000000,39568996,80276156,"Action, Horror, Thriller",1,0,1,0,0,0,0,0,1,3
2007,tt0411061,88 Minutes,notalk,notalk,FAIL,30000000,16930884,32955399,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2007,tt0445922,Across the Universe,ok,ok,PASS,45000000,24343673,29367143,"Drama, Fantasy, History",0,0,0,0,0,1,0,1,0,2
2007,tt0783233,Atonement,ok,ok,PASS,30000000,50980159,130200290,"Drama, Mystery, Romance",0,0,0,1,0,1,0,0,0,2
2007,tt0416508,Becoming Jane,ok,ok,PASS,16500000,18663911,39364948,"Biography, Drama, Romance",0,0,0,1,0,1,1,0,0,3
2007,tt0442933,Beowulf,ok,ok,PASS,150000000,82195215,194995215,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
2007,tt0445934,Blades of Glory,ok,ok,PASS,61000000,118594548,145594548,"Comedy, Sport",0,1,0,0,0,0,0,0,0,1
2007,tt0398808,Bridge to Terabithia,ok,ok,PASS,25000000,82234139,137984788,"Drama, Family, Fantasy",0,0,0,0,0,1,0,1,0,2
2007,tt0283503,Brooklyn Rules,ok,ok,PASS,8000000,458232,458232,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
2007,tt0423977,Charlie Bartlett,men,men,FAIL,12000000,3950294,5295909,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
2007,tt0472062,Charlie Wilson&#39;s War,ok,ok,PASS,75000000,66661095,119512771,"Biography, Comedy, Drama",0,1,0,0,0,1,1,0,0,3
2007,tt0795368,Death at a Funeral,ok-disagree,ok,PASS,21000000,42739347,48977233,Comedy,0,1,0,0,0,0,0,0,0,1
2007,tt0848557,Diary of the Dead,ok,ok,PASS,2750000,952620,5394447,"Fantasy, Horror, Sci-Fi",1,0,0,0,1,0,0,1,0,3
2007,tt0486822,Disturbia,ok-disagree,ok,PASS,20000000,80209692,117573043,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2007,tt0765443,Eastern Promises,ok,ok,PASS,50000000,17181265,55367342,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2007,tt0461770,Enchanted,ok,ok,PASS,85000000,127706877,340384141,"Animation, Comedy, Family",0,1,0,0,0,0,0,0,0,1
2007,tt0486576,Fantastic Four: Rise of the Silver Surfer,dubious,dubious,FAIL,120000000,131921738,288215319,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
2007,tt0452623,Gone Baby Gone,ok,ok,PASS,19000000,20300218,34619699,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
2007,tt0427327,Hairspray,ok,ok,PASS,75000000,118871849,202871849,"Comedy, Drama, Musical",0,1,0,0,0,1,0,0,0,2
2007,tt0373883,Halloween,ok,ok,PASS,15000000,58269151,77514401,Horror,1,0,0,0,0,0,0,0,0,1
2007,tt0367959,Hannibal Rising,notalk,notalk,FAIL,50000000,27669725,80583311,"Adventure, Crime, Drama",0,0,1,0,0,1,0,0,0,2
2007,tt0373889,Harry Potter and the Order of the Phoenix,ok-disagree,ok,PASS,150000000,292004738,942943935,"Action, Adventure, Family",0,0,1,0,0,0,0,0,0,1
2007,tt0465494,Hitman,nowomen-disagree,nowomen,FAIL,17500000,39687694,99965792,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
2007,tt0498353,Hostel: Part II,ok,ok,PASS,7500000,17544812,33606409,"Horror, Thriller",1,0,0,0,0,0,0,0,1,2
